,0
2998,1
2999,1
3000,1
3001,0
3002,0
3003,0
3004,0
3005,0
3006,0
3007,0
3008,0
3009,2
3010,0
3011,1
3012,0
3013,0
3014,0
3015,1
3016,0
3017,0
3018,0
3019,0
3020,0
3021,0
3022,0
3023,0
3024,0
3025,1
3026,1
3027,0
3028,0
3029,1
3030,0
3031,0
3032,0
3033,1
3034,1
3035,0
3036,0
3037,0
3038,0
3039,1
3040,2
3041,0
3042,1
3043,0
3044,2
3045,1
3046,1
3047,0
3048,0
3049,0
3050,1
3051,1
3052,0
3053,2
3054,0
3055,0
3056,0
3057,0
3058,0
3059,0
3060,0
3061,1
3062,0
3063,1
3064,2
3065,0
3066,1
3067,0
3068,0
3069,0
3070,0
3071,0
3072,0
3073,0
3074,0
3075,0
3076,0
3077,0
3078,0
3079,0
3080,1
3081,0
3082,1
3083,0
3084,0
3085,0
3086,1
3087,1
3088,0
3089,0
3090,0
3091,0
3092,0
3093,0
3094,2
3095,1
3096,0
3097,0
3098,0
3099,0
3100,0
3101,0
3102,1
3103,0
3104,0
3105,2
3106,0
3107,1
3108,0
3109,2
3110,0
3111,0
3112,1
3113,0
3114,0
3115,1
3116,1
3117,0
3118,0
3119,0
3120,1
3121,0
3122,0
3123,0
3124,1
3125,0
3126,1
3127,0
3128,0
3129,0
3130,1
3131,0
3132,0
3133,1
3134,0
3135,1
3136,0
3137,1
3138,0
3139,1
3140,0
3141,0
3142,0
3143,1
3144,0
3145,1
3146,1
3147,0
3148,0
3149,0
3150,0
3151,0
3152,0
3153,1
3154,0
3155,0
3156,1
3157,1
3158,1
3159,1
3160,0
3161,0
3162,0
3163,1
3164,1
3165,0
3166,2
3167,2
3168,1
3169,0
3170,1
3171,0
3172,2
3173,1
3174,0
3175,0
3176,1
3177,0
3178,0
3179,2
3180,0
3181,0
3182,1
3183,1
3184,0
3185,0
3186,0
3187,0
3188,1
3189,1
3190,0
3191,0
3192,0
3193,0
3194,1
3195,0
3196,0
3197,0
3198,1
3199,0
3200,0
3201,0
3202,0
3203,1
3204,0
3205,0
3206,0
3207,0
3208,0
3209,2
3210,2
3211,0
3212,1
3213,1
3214,0
3215,0
3216,1
3217,0
3218,0
3219,1
3220,0
3221,2
3222,1
3223,2
3224,0
3225,1
3226,0
3227,0
3228,0
3229,0
3230,0
3231,0
3232,0
3233,0
3234,0
3235,0
3236,1
3237,0
3238,0
3239,1
3240,0
3241,0
3242,0
3243,0
3244,2
3245,1
3246,0
3247,2
3248,2
3249,0
3250,0
3251,0
3252,2
3253,0
3254,0
3255,0
3256,1
3257,0
3258,2
3259,0
3260,1
3261,1
3262,1
3263,0
3264,0
3265,0
3266,0
3267,0
3268,2
3269,0
3270,1
3271,1
3272,0
3273,0
3274,0
3275,0
3276,1
3277,2
3278,1
3279,1
3280,0
3281,1
3282,0
3283,0
3284,0
3285,0
3286,0
3287,0
3288,1
3289,2
3290,2
3291,0
3292,0
3293,0
3294,0
3295,0
3296,0
3297,0
3298,0
3299,0
3300,0
3301,1
3302,0
3303,0
3304,1
3305,0
3306,1
3307,0
3308,0
3309,0
3310,0
3311,0
3312,0
3313,1
3314,0
3315,0
3316,0
3317,0
3318,1
3319,0
3320,1
3321,1
3322,2
3323,1
3324,0
3325,0
3326,0
3327,2
3328,0
3329,2
3330,0
3331,2
3332,0
3333,0
3334,1
3335,1
3336,0
3337,0
3338,1
3339,1
3340,0
3341,1
3342,0
3343,0
3344,0
3345,2
3346,1
3347,0
3348,1
3349,0
3350,1
3351,2
3352,0
3353,2
3354,0
3355,0
3356,0
3357,0
3358,0
3359,0
3360,0
3361,1
3362,0
3363,0
3364,0
3365,0
3366,1
3367,0
3368,0
3369,0
3370,0
3371,0
3372,0
3373,0
3374,0
3375,1
3376,0
3377,1
3378,0
3379,0
3380,1
3381,1
3382,0
3383,0
3384,0
3385,0
3386,0
3387,0
3388,1
3389,1
3390,1
3391,0
3392,0
3393,0
3394,0
3395,0
3396,0
3397,0
3398,0
3399,0
3400,0
3401,0
3402,0
3403,0
3404,0
3405,0
3406,0
3407,0
3408,0
3409,0
3410,0
3411,0
3412,2
3413,1
3414,0
3415,0
3416,0
3417,2
3418,0
3419,1
3420,0
3421,1
3422,0
3423,0
3424,1
3425,0
3426,2
3427,1
3428,0
3429,0
3430,0
3431,0
3432,1
3433,0
3434,0
3435,2
3436,0
3437,0
3438,0
3439,0
3440,0
3441,1
3442,0
3443,0
3444,1
3445,1
3446,1
3447,0
3448,0
3449,0
3450,0
3451,0
3452,1
3453,1
3454,0
3455,0
3456,1
3457,0
3458,0
3459,1
3460,0
3461,0
3462,0
3463,2
3464,1
3465,2
3466,1
3467,0
3468,0
3469,0
3470,0
3471,1
3472,0
3473,0
3474,0
3475,2
3476,1
3477,0
3478,0
3479,1
3480,1
3481,1
3482,1
3483,0
3484,0
3485,0
3486,1
3487,1
3488,1
3489,0
3490,0
3491,0
3492,0
3493,0
3494,1
3495,1
3496,1
3497,1
3498,0
3499,0
3500,2
3501,1
3502,0
3503,0
3504,0
3505,1
3506,0
3507,0
3508,0
3509,1
3510,0
3511,0
3512,0
3513,0
3514,0
3515,0
3516,0
3517,1
3518,0
3519,0
3520,0
3521,1
3522,0
3523,0
3524,1
3525,2
3526,0
3527,0
3528,0
3529,2
3530,0
3531,0
3532,0
3533,0
3534,0
3535,0
3536,0
3537,0
3538,2
3539,2
3540,1
3541,0
3542,0
3543,0
3544,0
3545,0
3546,0
3547,0
3548,1
3549,0
3550,0
3551,0
3552,0
3553,0
3554,1
3555,0
3556,0
3557,0
3558,0
3559,0
3560,1
3561,0
3562,2
3563,1
3564,0
3565,1
3566,0
3567,0
3568,0
3569,1
3570,0
3571,0
3572,1
3573,0
3574,1
3575,1
3576,0
3577,1
3578,0
3579,2
3580,0
3581,0
3582,0
3583,0
3584,0
3585,0
3586,2
3587,2
3588,0
3589,1
3590,0
3591,0
3592,2
3593,0
3594,2
3595,0
3596,0
3597,0
3598,1
3599,0
3600,0
3601,1
3602,0
3603,0
3604,0
3605,0
3606,1
3607,1
3608,2
3609,0
3610,0
3611,0
3612,1
3613,1
3614,1
3615,0
3616,0
3617,1
3618,0
3619,0
3620,0
3621,0
3622,0
3623,0
3624,0
3625,0
3626,0
3627,0
3628,0
3629,1
3630,1
3631,1
3632,1
3633,0
3634,0
3635,0
3636,0
3637,1
3638,0
3639,0
3640,2
3641,0
3642,0
3643,1
3644,2
3645,0
3646,0
3647,1
3648,0
3649,1
3650,1
3651,0
3652,1
3653,0
3654,0
3655,0
3656,0
3657,0
3658,1
3659,0
3660,0
3661,1
3662,0
3663,1
3664,0
3665,1
3666,2
3667,0
3668,1
3669,0
3670,1
3671,0
3672,0
3673,0
3674,1
3675,0
3676,1
3677,0
3678,0
3679,2
3680,0
3681,1
3682,0
3683,0
3684,0
3685,0
3686,0
3687,2
3688,0
3689,1
3690,0
3691,1
3692,0
3693,0
3694,0
3695,1
3696,0
3697,0
3698,2
3699,0
3700,0
3701,0
3702,0
3703,0
3704,1
3705,1
3706,0
3707,0
3708,0
3709,2
3710,1
3711,1
3712,0
3713,0
3714,0
3715,0
3716,0
3717,1
3718,0
3719,0
3720,0
3721,1
3722,0
3723,0
3724,0
3725,0
3726,2
3727,0
3728,0
3729,0
3730,2
3731,0
3732,0
3733,2
3734,1
3735,0
3736,0
3737,0
3738,0
3739,0
3740,0
3741,1
3742,0
3743,0
3744,0
3745,1
3746,0
3747,0
3748,0
3749,0
3750,0
3751,0
3752,0
3753,0
3754,0
3755,0
3756,0
3757,0
3758,0
3759,0
3760,0
3761,1
3762,0
3763,0
3764,0
3765,0
3766,0
3767,1
3768,0
3769,0
3770,0
3771,0
3772,1
3773,0
3774,0
3775,0
3776,1
3777,2
3778,1
3779,0
3780,1
3781,1
3782,1
3783,1
3784,0
3785,0
3786,0
3787,1
3788,0
3789,1
3790,0
3791,0
3792,0
3793,1
3794,0
3795,0
3796,0
3797,0
3798,1
3799,0
3800,0
3801,0
3802,0
3803,1
3804,0
3805,0
3806,1
3807,0
3808,0
3809,0
3810,2
3811,0
3812,0
3813,2
3814,0
3815,1
3816,2
3817,0
3818,1
3819,1
3820,0
3821,0
3822,0
3823,0
3824,0
3825,1
3826,2
3827,0
3828,1
3829,0
3830,0
3831,0
3832,0
3833,0
3834,0
3835,2
3836,0
3837,0
3838,0
3839,1
3840,0
3841,1
3842,0
3843,0
3844,0
3845,0
3846,1
3847,1
3848,0
3849,0
3850,2
3851,0
3852,1
3853,0
3854,2
3855,0
3856,0
3857,0
3858,0
3859,0
3860,2
3861,0
3862,0
3863,0
3864,0
3865,0
3866,0
3867,0
3868,1
3869,0
3870,0
3871,1
3872,0
3873,0
3874,0
3875,1
3876,0
3877,1
3878,0
3879,2
3880,0
3881,0
3882,0
3883,1
3884,0
3885,1
3886,0
3887,0
3888,0
3889,0
3890,0
3891,0
3892,0
3893,0
3894,1
3895,0
3896,1
3897,2
3898,1
3899,1
3900,2
3901,0
3902,0
3903,0
3904,0
3905,0
3906,1
3907,1
3908,0
3909,0
3910,1
3911,1
3912,0
3913,1
3914,1
3915,0
3916,0
3917,0
3918,0
3919,0
3920,0
3921,1
3922,1
3923,1
3924,0
3925,0
3926,0
3927,1
3928,0
3929,0
3930,0
3931,0
3932,0
3933,0
3934,0
3935,1
3936,0
3937,0
3938,1
3939,0
3940,0
3941,0
3942,0
3943,0
3944,0
3945,0
3946,0
3947,0
3948,0
3949,0
3950,1
3951,0
3952,0
3953,1
3954,1
3955,1
3956,1
3957,0
3958,0
3959,0
3960,0
3961,0
3962,1
3963,0
3964,0
3965,0
3966,0
3967,0
3968,0
3969,0
3970,1
3971,1
3972,0
3973,0
3974,0
3975,0
3976,2
3977,0
3978,0
3979,0
3980,1
3981,0
3982,1
3983,0
3984,1
3985,2
3986,0
3987,0
3988,1
3989,2
3990,0
3991,0
3992,0
3993,1
3994,0
3995,0
3996,0
3997,0
3998,0
3999,1
4000,0
4001,0
4002,0
4003,0
4004,2
4005,0
4006,0
4007,1
4008,1
4009,1
4010,0
4011,0
4012,1
4013,0
4014,0
4015,1
4016,1
4017,0
4018,1
4019,0
4020,0
4021,0
4022,2
4023,2
4024,0
4025,2
4026,1
4027,0
4028,0
4029,1
4030,0
4031,1
4032,0
4033,0
4034,0
4035,0
4036,1
4037,1
4038,1
4039,0
4040,0
4041,0
4042,1
4043,2
4044,0
4045,0
4046,1
4047,0
4048,0
4049,0
4050,0
4051,1
4052,0
4053,0
4054,2
4055,1
4056,2
4057,1
4058,0
4059,0
4060,1
4061,1
4062,0
4063,2
4064,0
4065,1
4066,0
4067,0
4068,0
4069,1
4070,1
4071,0
4072,0
4073,0
4074,0
4075,1
4076,0
4077,0
4078,0
4079,1
4080,0
4081,0
4082,0
4083,1
4084,1
4085,0
4086,0
4087,0
4088,0
4089,0
4090,0
4091,0
4092,0
4093,1
4094,0
4095,0
4096,0
4097,0
4098,0
4099,1
4100,0
4101,1
4102,0
4103,0
4104,0
4105,0
4106,2
4107,0
4108,1
4109,2
4110,0
4111,1
4112,0
4113,0
4114,1
4115,1
4116,0
4117,0
4118,0
4119,0
4120,1
4121,2
4122,0
4123,1
4124,0
4125,0
4126,2
4127,1
4128,0
4129,1
4130,0
4131,1
4132,0
4133,1
4134,0
4135,0
4136,1
4137,1
4138,0
4139,1
4140,0
4141,1
4142,0
4143,1
4144,0
4145,1
4146,2
4147,2
4148,0
4149,0
4150,0
4151,0
4152,0
4153,0
4154,0
4155,0
4156,0
4157,0
4158,0
4159,0
4160,0
4161,1
4162,0
4163,0
4164,0
4165,0
4166,0
4167,0
4168,0
4169,0
4170,0
4171,0
4172,1
4173,0
4174,0
4175,0
4176,0
4177,0
4178,0
4179,0
4180,0
4181,1
4182,0
4183,1
4184,0
4185,0
4186,1
4187,0
4188,0
4189,2
4190,1
4191,0
4192,0
4193,0
4194,0
4195,0
4196,2
4197,0
4198,1
4199,1
4200,2
4201,0
4202,0
4203,0
4204,0
4205,0
4206,1
4207,2
4208,1
4209,0
4210,1
4211,0
4212,0
4213,0
4214,0
4215,0
4216,0
4217,0
4218,1
4219,0
4220,1
4221,0
4222,1
4223,0
4224,0
4225,0
4226,0
4227,1
4228,0
4229,2
4230,0
4231,0
4232,0
4233,2
4234,1
4235,0
4236,0
4237,0
4238,0
4239,1
4240,2
4241,0
4242,0
4243,0
4244,0
4245,0
4246,0
4247,0
4248,1
4249,0
4250,1
4251,0
4252,1
4253,1
4254,0
4255,1
4256,0
4257,0
4258,2
4259,0
4260,0
4261,1
4262,1
4263,1
4264,1
4265,0
4266,0
4267,0
4268,0
4269,0
4270,2
4271,0
4272,0
4273,1
4274,0
4275,0
4276,1
4277,0
4278,1
4279,1
4280,2
4281,0
4282,0
4283,1
4284,0
4285,1
4286,2
4287,0
4288,1
4289,2
4290,1
4291,0
4292,0
4293,0
4294,0
4295,0
4296,0
4297,0
4298,0
4299,0
4300,0
4301,0
4302,0
4303,1
4304,0
4305,0
4306,2
4307,0
4308,2
4309,0
4310,0
4311,0
4312,0
4313,0
4314,2
4315,0
4316,1
4317,0
4318,1
4319,0
4320,1
4321,0
4322,0
4323,0
4324,0
4325,0
4326,2
4327,0
4328,0
4329,1
4330,2
4331,1
4332,0
4333,0
4334,0
4335,1
4336,0
4337,0
4338,1
4339,0
4340,1
4341,0
4342,0
4343,0
4344,1
4345,2
4346,0
4347,2
4348,0
4349,0
4350,0
4351,1
4352,0
4353,0
4354,1
4355,2
4356,1
4357,2
4358,0
4359,0
4360,1
4361,0
4362,2
4363,0
4364,0
4365,0
4366,2
4367,0
4368,1
4369,1
4370,0
4371,0
4372,0
4373,1
4374,0
4375,0
4376,0
4377,0
4378,0
4379,0
4380,0
4381,1
4382,1
4383,0
4384,0
4385,0
4386,0
4387,0
4388,0
4389,0
4390,0
4391,0
4392,0
4393,1
4394,1
4395,0
4396,0
4397,1
4398,0
4399,0
4400,1
4401,0
4402,0
4403,0
4404,0
4405,0
4406,1
4407,0
4408,1
4409,2
4410,0
4411,0
4412,1
4413,0
4414,1
4415,0
4416,1
4417,0
4418,0
4419,0
4420,2
4421,0
4422,0
4423,1
4424,0
4425,0
4426,1
4427,1
4428,0
4429,0
4430,2
4431,0
4432,2
4433,0
4434,0
4435,0
4436,1
4437,2
4438,0
4439,0
4440,0
4441,1
4442,0
4443,0
4444,0
4445,0
4446,0
4447,0
4448,0
4449,0
4450,1
4451,1
4452,0
4453,0
4454,0
4455,2
4456,0
4457,0
4458,0
4459,0
4460,0
4461,1
4462,1
4463,1
4464,0
4465,0
4466,1
4467,0
4468,1
4469,0
4470,0
4471,0
4472,0
4473,0
4474,0
4475,0
4476,0
4477,0
4478,0
4479,0
4480,0
4481,0
4482,2
4483,0
4484,0
4485,0
4486,0
4487,0
4488,0
4489,0
4490,2
4491,0
4492,0
4493,0
4494,0
4495,0
4496,1
4497,0
4498,0
4499,0
4500,0
4501,2
4502,0
4503,0
4504,1
4505,0
4506,0
4507,1
4508,0
4509,0
4510,1
4511,0
4512,1
4513,0
4514,0
4515,0
4516,0
4517,0
4518,0
4519,0
4520,0
4521,0
4522,1
4523,0
4524,0
4525,0
4526,0
4527,1
4528,0
4529,0
4530,0
4531,0
4532,1
4533,0
4534,0
4535,0
4536,2
4537,0
4538,1
4539,2
4540,0
4541,0
4542,0
4543,0
4544,0
4545,1
4546,0
4547,2
4548,0
4549,0
4550,0
4551,0
4552,0
4553,0
4554,0
4555,0
4556,0
4557,0
4558,0
4559,0
4560,0
4561,1
4562,0
4563,0
4564,0
4565,0
4566,0
4567,0
4568,0
4569,0
4570,0
4571,1
4572,2
4573,0
4574,0
4575,0
4576,0
4577,0
4578,0
4579,2
4580,1
4581,1
4582,0
4583,0
4584,0
4585,0
4586,0
4587,0
4588,0
4589,0
4590,1
4591,0
4592,0
4593,2
4594,0
4595,0
4596,0
4597,0
4598,0
4599,0
4600,0
4601,1
4602,1
4603,0
4604,0
4605,1
4606,0
4607,1
4608,0
4609,0
4610,1
4611,0
4612,0
4613,0
4614,0
4615,2
4616,2
4617,0
4618,0
4619,0
4620,0
4621,0
4622,0
4623,0
4624,1
4625,1
4626,1
4627,0
4628,0
4629,1
4630,0
4631,0
4632,0
4633,0
4634,0
4635,2
4636,2
4637,0
4638,1
4639,0
4640,1
4641,0
4642,0
4643,0
4644,0
4645,1
4646,0
4647,0
4648,0
4649,1
4650,0
4651,0
4652,1
4653,0
4654,0
4655,0
4656,0
4657,1
4658,0
4659,0
4660,0
4661,1
4662,0
4663,0
4664,0
4665,0
4666,0
4667,0
4668,0
4669,2
4670,2
4671,1
4672,0
4673,2
4674,0
4675,0
4676,0
4677,0
4678,0
4679,0
4680,1
4681,0
4682,1
4683,0
4684,2
4685,2
4686,0
4687,1
4688,0
4689,0
4690,0
4691,0
4692,0
4693,0
4694,0
4695,0
4696,0
4697,0
4698,1
4699,0
4700,1
4701,0
4702,0
4703,0
4704,0
4705,1
4706,1
4707,0
4708,0
4709,0
4710,0
4711,0
4712,0
4713,0
4714,0
4715,0
4716,0
4717,0
4718,0
4719,0
4720,0
4721,2
4722,2
4723,2
4724,1
4725,1
4726,0
4727,1
4728,0
4729,2
4730,1
4731,0
4732,0
4733,0
4734,1
4735,0
4736,0
4737,0
4738,0
4739,1
4740,1
4741,0
4742,2
4743,1
4744,0
4745,1
4746,0
4747,1
4748,0
4749,0
4750,1
4751,1
4752,1
4753,2
4754,0
4755,0
4756,0
4757,0
4758,0
4759,1
4760,2
4761,0
4762,0
4763,0
4764,1
4765,0
4766,0
4767,1
4768,1
4769,0
4770,0
4771,0
4772,0
4773,0
4774,0
4775,0
4776,0
4777,0
4778,0
4779,2
4780,0
4781,0
4782,2
4783,0
4784,0
4785,0
4786,0
4787,2
4788,1
4789,0
4790,0
4791,1
4792,2
4793,0
4794,0
4795,0
4796,0
4797,0
4798,0
4799,0
4800,0
4801,0
4802,0
4803,2
4804,0
4805,0
4806,2
4807,2
4808,0
4809,0
4810,0
4811,0
4812,0
4813,0
4814,2
4815,2
4816,0
4817,0
4818,1
4819,0
4820,0
4821,1
4822,0
4823,1
4824,1
4825,0
4826,2
4827,2
4828,0
4829,0
4830,0
4831,1
4832,0
4833,0
4834,0
4835,1
4836,0
4837,0
4838,0
4839,1
4840,0
4841,2
4842,0
4843,1
4844,0
4845,2
4846,2
4847,0
4848,0
4849,0
4850,2
4851,0
4852,2
4853,2
4854,0
4855,0
4856,2
4857,1
4858,2
4859,0
4860,1
4861,0
4862,0
4863,0
4864,0
4865,1
4866,1
4867,0
4868,0
4869,0
4870,0
4871,0
4872,2
4873,0
4874,0
4875,1
4876,0
4877,0
4878,0
4879,0
4880,0
4881,1
4882,0
4883,1
4884,0
4885,2
4886,0
4887,2
4888,0
4889,1
4890,0
4891,0
4892,1
4893,0
4894,0
4895,2
4896,0
4897,1
4898,0
4899,0
4900,2
4901,1
4902,0
4903,1
4904,1
4905,0
4906,0
4907,1
4908,1
4909,0
4910,0
4911,0
4912,0
4913,0
4914,0
4915,2
4916,2
4917,1
4918,0
4919,0
4920,0
4921,1
4922,0
4923,0
4924,2
4925,0
4926,0
4927,0
4928,0
4929,0
4930,1
4931,1
4932,0
4933,0
4934,0
4935,2
4936,0
4937,0
4938,0
4939,1
4940,2
4941,0
4942,1
4943,1
4944,1
4945,0
4946,0
4947,0
4948,0
4949,0
4950,0
4951,0
4952,1
4953,1
4954,0
4955,1
4956,0
4957,1
4958,1
4959,0
4960,0
4961,1
4962,0
4963,1
4964,1
4965,1
4966,0
4967,0
4968,0
4969,0
4970,0
4971,0
4972,0
4973,0
4974,0
4975,0
4976,1
4977,0
4978,0
4979,1
4980,0
4981,1
4982,0
4983,0
4984,0
4985,0
4986,0
4987,0
4988,0
4989,0
4990,0
4991,0
4992,0
4993,1
4994,0
4995,0
4996,2
4997,0
4998,0
4999,0
5000,0
5001,0
5002,0
5003,1
5004,1
5005,0
5006,1
5007,2
5008,0
5009,1
5010,2
5011,0
5012,0
5013,1
5014,0
5015,0
5016,1
5017,1
5018,0
5019,0
5020,0
5021,0
5022,0
5023,0
5024,2
5025,1
5026,1
5027,0
5028,0
5029,1
5030,0
5031,0
5032,0
5033,0
5034,2
5035,1
5036,0
5037,0
5038,0
5039,0
5040,0
5041,2
5042,0
5043,1
5044,1
5045,0
5046,2
5047,0
5048,0
5049,1
5050,1
5051,0
5052,1
5053,2
5054,0
5055,0
5056,1
5057,1
5058,0
5059,0
5060,2
5061,1
5062,0
5063,0
5064,0
5065,0
5066,0
5067,0
5068,0
5069,0
5070,2
5071,0
5072,1
5073,0
5074,0
5075,0
5076,0
5077,1
5078,0
5079,0
5080,0
5081,0
5082,0
5083,0
5084,1
5085,0
5086,0
5087,0
5088,2
5089,0
5090,0
5091,0
5092,0
5093,0
5094,1
5095,0
5096,0
5097,0
5098,1
5099,0
5100,0
5101,0
5102,2
5103,0
5104,0
5105,1
5106,1
5107,2
5108,0
5109,0
5110,0
5111,0
5112,1
5113,0
5114,0
5115,0
5116,0
5117,1
5118,0
5119,0
5120,0
5121,0
5122,0
5123,0
5124,0
5125,0
5126,0
5127,0
5128,0
5129,2
5130,0
5131,0
5132,0
5133,0
5134,0
5135,0
5136,0
5137,1
5138,0
5139,1
5140,0
5141,0
5142,2
5143,0
5144,0
5145,0
5146,1
5147,0
5148,0
5149,0
5150,0
5151,0
5152,1
5153,0
5154,0
5155,1
5156,0
5157,1
5158,0
5159,0
5160,0
5161,1
5162,0
5163,0
5164,0
5165,0
5166,0
5167,0
5168,1
5169,0
5170,0
5171,0
5172,0
5173,0
5174,0
5175,1
5176,0
5177,0
5178,0
5179,0
5180,0
5181,0
5182,0
5183,1
5184,0
5185,0
5186,1
5187,0
5188,0
5189,1
5190,0
5191,1
5192,1
5193,1
5194,0
5195,0
5196,0
5197,2
5198,2
5199,0
5200,0
5201,0
5202,0
5203,0
5204,0
5205,2
5206,0
5207,0
5208,0
5209,0
5210,0
5211,0
5212,0
5213,0
5214,0
5215,1
5216,0
5217,2
5218,1
5219,0
5220,0
5221,0
5222,1
5223,0
5224,0
5225,0
5226,0
5227,0
5228,1
5229,0
5230,0
5231,0
5232,0
5233,0
5234,1
5235,0
5236,0
5237,0
5238,0
5239,1
5240,0
5241,0
5242,1
5243,0
5244,0
5245,0
5246,1
5247,0
5248,0
5249,0
5250,2
5251,0
5252,2
5253,0
5254,0
5255,1
5256,0
5257,0
5258,0
5259,1
5260,0
5261,0
5262,0
5263,0
5264,1
5265,0
5266,1
5267,0
5268,2
5269,0
5270,1
5271,2
5272,1
5273,0
5274,0
5275,0
5276,1
5277,1
5278,0
5279,1
5280,2
5281,0
5282,0
5283,2
5284,0
5285,0
5286,0
5287,0
5288,0
5289,0
5290,0
5291,0
5292,0
5293,0
5294,0
5295,0
5296,0
5297,0
5298,1
5299,0
5300,0
5301,0
5302,0
5303,2
5304,1
5305,0
5306,0
5307,2
5308,0
5309,0
5310,1
5311,1
5312,0
5313,1
5314,0
5315,2
5316,0
5317,2
5318,1
5319,2
5320,0
5321,0
5322,1
5323,0
5324,0
5325,0
5326,1
5327,1
5328,0
5329,0
5330,0
5331,0
5332,0
5333,1
5334,0
5335,0
5336,0
5337,1
5338,0
5339,0
5340,0
5341,0
5342,0
5343,0
5344,1
5345,1
5346,0
5347,2
5348,0
5349,0
5350,1
5351,0
5352,1
5353,0
5354,1
5355,0
5356,0
5357,0
5358,0
5359,0
5360,1
5361,2
5362,0
5363,1
5364,0
5365,1
5366,0
5367,0
5368,1
5369,1
5370,0
5371,0
5372,1
5373,2
5374,0
5375,0
5376,2
5377,0
5378,0
5379,0
5380,0
5381,0
5382,2
5383,0
5384,0
5385,0
5386,1
5387,0
5388,0
5389,0
5390,1
5391,0
5392,1
5393,1
5394,0
5395,0
5396,0
5397,0
5398,0
5399,0
5400,0
5401,0
5402,1
5403,1
5404,0
5405,0
5406,0
5407,0
5408,1
5409,0
5410,0
5411,0
5412,1
5413,0
5414,0
5415,1
5416,0
5417,0
5418,1
5419,0
5420,0
5421,0
5422,2
5423,0
5424,1
5425,0
5426,0
5427,0
5428,1
5429,0
5430,0
5431,0
5432,0
5433,0
5434,1
5435,0
5436,1
5437,0
5438,1
5439,0
5440,1
5441,0
5442,2
5443,1
5444,0
5445,0
5446,0
5447,0
5448,0
5449,0
5450,0
5451,0
5452,0
5453,1
5454,0
5455,0
5456,0
5457,0
5458,1
5459,1
5460,0
5461,2
5462,0
5463,0
5464,0
5465,0
5466,1
5467,0
5468,0
5469,0
5470,0
5471,0
5472,0
5473,0
5474,0
5475,0
5476,0
5477,0
5478,0
5479,0
5480,0
5481,0
5482,1
5483,2
5484,0
5485,1
5486,0
5487,1
5488,1
5489,0
5490,0
5491,1
5492,0
5493,0
5494,0
5495,0
5496,0
5497,1
5498,0
5499,0
5500,2
5501,0
5502,0
5503,0
5504,0
5505,0
5506,0
5507,0
5508,0
5509,0
5510,0
5511,0
5512,0
5513,1
5514,0
5515,0
5516,0
5517,0
5518,0
5519,2
5520,0
5521,0
5522,0
5523,0
5524,1
5525,0
5526,0
5527,0
5528,1
5529,2
5530,0
5531,0
5532,0
5533,2
5534,0
5535,0
5536,0
5537,0
5538,0
5539,1
5540,0
5541,0
5542,1
5543,2
5544,0
5545,2
5546,1
5547,0
5548,0
5549,0
5550,0
5551,0
5552,0
5553,0
5554,0
5555,1
5556,0
5557,0
5558,2
5559,0
5560,0
5561,0
5562,0
5563,1
5564,0
5565,0
5566,0
5567,0
5568,0
5569,0
5570,2
5571,0
5572,0
5573,1
5574,0
5575,0
5576,1
5577,0
5578,1
5579,0
5580,0
5581,0
5582,0
5583,0
5584,1
5585,0
5586,1
5587,0
5588,0
5589,0
5590,0
5591,2
5592,0
5593,0
5594,0
5595,0
5596,1
5597,1
5598,0
5599,0
5600,0
5601,2
5602,1
5603,2
5604,2
5605,0
5606,0
5607,0
5608,0
5609,0
5610,0
5611,0
5612,1
5613,1
5614,0
5615,0
5616,0
5617,0
5618,1
5619,0
5620,0
5621,0
5622,0
5623,0
5624,1
5625,1
5626,1
5627,2
5628,0
5629,1
5630,0
5631,1
5632,1
5633,0
5634,0
5635,0
5636,0
5637,0
5638,0
5639,0
5640,2
5641,1
5642,1
5643,0
5644,0
5645,1
5646,1
5647,1
5648,1
5649,0
5650,2
5651,1
5652,0
5653,0
5654,0
5655,0
5656,1
5657,1
5658,0
5659,0
5660,0
5661,2
5662,0
5663,0
5664,2
5665,1
5666,0
5667,0
5668,0
5669,0
5670,0
5671,1
5672,0
5673,0
5674,0
5675,0
5676,0
5677,1
5678,0
5679,1
5680,0
5681,0
5682,0
5683,1
5684,0
5685,1
5686,1
5687,0
5688,0
5689,0
5690,2
5691,0
5692,0
5693,0
5694,0
5695,1
5696,0
5697,0
5698,0
5699,0
5700,0
5701,0
5702,2
5703,0
5704,0
5705,0
5706,0
5707,0
5708,0
5709,1
5710,0
5711,0
5712,0
5713,2
5714,2
5715,1
5716,1
5717,0
5718,1
5719,0
5720,0
5721,0
5722,2
5723,1
5724,2
5725,2
5726,1
5727,1
5728,0
5729,1
5730,0
5731,0
5732,0
5733,0
5734,0
5735,1
5736,0
5737,0
5738,0
5739,0
5740,0
5741,0
5742,1
5743,0
5744,0
5745,0
5746,0
5747,1
5748,0
5749,1
5750,0
5751,0
5752,0
5753,0
5754,0
5755,0
5756,0
5757,1
5758,0
5759,0
5760,1
5761,1
5762,0
5763,0
5764,1
5765,0
5766,0
5767,1
5768,0
5769,0
5770,0
5771,0
5772,2
5773,0
5774,1
5775,1
5776,1
5777,1
5778,0
5779,0
5780,0
5781,0
5782,1
5783,0
5784,0
5785,0
5786,0
5787,1
5788,0
5789,0
5790,0
5791,0
5792,0
5793,0
5794,0
5795,1
5796,0
